Var1,Year,DoY,Hour,Tair,Rh,Tsoil,Rg,PPFD,H,LE,NEE,Ustar,VPD,GPP_DT,VWC_mean,CO2_mean,H2O_mean
25335,2021,95,19.5,14.3668,61.5344,14.8399,-62.4745,7.90755,-2.2861,2.7224,2.3652,0.028403,6.3061,-0.483266405458849,18.8,434.989,10.2737
25336,2021,95,20,13.1524,67.2215,14.7595,-57.0587,0.9888,-0.693,-1.3597,2.4369,0.04538,4.9654,-0.630950956169494,18.7,453.126,10.4589
25337,2021,95,20.5,12.4998,70.8835,14.6417,-54.4863,0.97263,-2.9775,0.73295,2.307,0.051061,4.2259,-1.05881520198024,18.7,452.325,10.3913
25338,2021,95,21,11.8089,74.4669,14.4973,-52.3524,0.511155,-3.5222,0.13425,3.2426,0.038469,3.5408,-1.16815870046815,18.7,465.358,10.3177
25339,2021,95,21.5,11.8845,74.5841,14.3362,-55.8603,0.1319295,-10.6428,0.47222,6.3356,0.068731,3.5423,-1.27509133026777,18.7,446.191,10.3578
25340,2021,95,22,11.5394,75.4355,14.1777,-54.9007,0.1154565,-9.5218,0.92035,7.134,0.086029,3.3463,-1.23663088303121,18.7,446.941,10.2401
25341,2021,95,22.5,11.391,77.8604,14.0178,-52.5854,0.049482,-1.3731,0.68185,-0.12653,0.040386,2.9865,-1.18470679290781,18.7,447.336,10.1917
25342,2021,95,23,10.6713,80.0001,13.8594,-56.2648,0.032988,-15.1773,-0.95297,9.2181,0.058246,2.5717,-1.82501354815968,18.7,460.985,10.1082
25343,2021,95,23.5,9.2885,90.538,13.7076,-56.7778,0.0659865,-7.6268,-2.565,4.3243,0.057457,1.1089,-2.3618293385673,18.7,474.696,9.93345
25344,2021,96,0,8.8945,92.6701,13.5606,-54.599,0.0989895,4.4276,1.8981,-3.9879,0.087519,0.83643,-2.45791576200289,18.7,477.76,9.85034
25345,2021,96,0.5,8.3822,94.0219,13.4132,-55.1697,0.0164985,-9.143,-2.9416,3.0443,0.036294,0.65887,-2.78089621983867,18.7,487.64,9.66428
25346,2021,96,1,8.2525,95.2033,13.2677,-55.5841,0,-7.1877,-10.6254,0.99892,0.05744,0.52403,-2.82672368567181,18.7,468.115,9.25171
25347,2021,96,1.5,8.3625,91.2485,13.1216,-57.7807,0.0165,-18.2434,3.5097,9.1997,0.093338,0.96325,-5.19689891424088,18.7,463.359,8.96456
25348,2021,96,2,7.9126,90.6655,12.9767,-55.9941,0,-9.0227,-3.0559,2.2084,0.053339,0.9964,-2.90165893127308,18.7,476.024,9.00593
25349,2021,96,2.5,8.2917,87.7949,12.8334,-65.4662,0,-48.487,15.4497,7.904,0.16448,1.3369,-3.93670334305817,18.7,437.657,8.46717
25350,2021,96,3,8.2265,84.4799,12.7075,-67.4991,0.0165,-43.8446,12.1768,6.4531,0.15568,1.6925,-2.51213323866277,18.7,442.646,8.36232
25351,2021,96,3.5,7.8182,82.7516,12.6064,-63.0864,0,-9.5789,4.7841,2.2623,0.060988,1.8293,-1.5765318826853,18.7,438.497,7.9446
25352,2021,96,4,6.6839,88.0057,12.5134,-63.3067,0,-18.8153,-3.3032,5.73,0.08475,1.1768,-2.20482107596194,18.7,468.209,8.17558
25353,2021,96,4.5,6.022,93.3278,12.41,-56.8323,0,-17.0779,-2.5987,13.6776,0.061433,0.62537,-2.68102658776415,18.7,467.751,8.09173
25354,2021,96,5,5.8599,94.129,12.307,-50.4563,0,-4.5276,-0.65976,6.5603,0.057543,0.54412,-1.97145416609778,18.7,470.814,7.99955
25355,2021,96,5.5,5.5083,94.5054,12.1935,-46.558,0,3.3189,0.71843,-1.6918,0.075318,0.49694,-1.01323799752957,18.7,488.692,7.86502
25356,2021,96,6,5.3589,95.9569,12.0731,-44.0455,0,-6.1328,-1.4564,0.89846,0.11112,0.36188,2.2103269613955,18.6,466.683,7.88906
25357,2021,96,6.5,5.6917,96.1778,11.9575,-15.232,1.468965,-3.6051,1.1075,9.8706,0.058789,0.35012,-12.0628927472137,18.7,474.65,8.04773
25358,2021,96,7,6.2669,96.2476,11.8611,5.1314,18.8655,-2.8049,5.6558,5.23,0.039856,0.35772,-9.00076753918434,18.8,476.202,8.33136
25359,2021,96,7.5,6.5948,95.4754,11.7867,24.2046,67.9743,-2.5389,12.865,1.3511,0.094015,0.44122,2.0675805883868,18.7,471.901,8.56148
25360,2021,96,8,7.5411,94.6043,11.7376,51.3356,146.37105,-0.84159,23.269,-5.3059,0.092033,0.56152,8.97977188118048,18.7,461.113,8.84759
25361,2021,96,8.5,8.6245,90.7496,11.7207,86.4782,228.79485,-5.7126,48.376,-4.4728,0.11115,1.0364,8.45077083644514,18.7,436.04,8.92463
25362,2021,96,9,9.7549,80.8115,11.7272,129.326,325.2783,1.4362,86.8927,-17.4073,0.14741,2.3205,21.7253787101634,18.7,426.883,8.73809
25363,2021,96,9.5,10.256,75.33,11.7615,170.053,411.03435,7.68,91.5072,-20.3234,0.17096,3.0854,24.7978736694499,18.7,425.881,8.49226
25364,2021,96,10,11.3189,69.5589,11.8201,275.4981,676.70025,41.0726,142.767,-37.0829,0.17959,4.0867,41.8957963732991,18.7,419.482,8.42027
25365,2021,96,10.5,12.0433,64.6095,11.907,307.9645,769.79205,35.796,129.007,-30.0749,0.18107,4.9844,35.126043099564,18.6,419.49,8.2743
25366,2021,96,11,12.9562,58.71,12.0255,336.2196,856.353,56.7507,162.527,-38.3857,0.12992,6.175,43.7443483951937,18.7,418.499,8.41913
25367,2021,96,11.5,12.9894,54.029,12.1695,309.1183,783.93045,37.9439,154.383,-32.5285,0.1689,6.89,37.9009358795673,18.7,418.908,7.96252
25368,2021,96,12,13.4777,51.4416,12.3306,360.5703,900.1287,45.6373,179.579,-39.1331,0.063527,7.5137,44.6750137560003,18.7,419.051,7.79267
25369,2021,96,12.5,14.0751,51.5761,12.5018,274.5866,696.05685,38.1429,142.428,-30.0117,0.19297,7.7899,35.7637217946902,18.7,415.914,8.16043
25370,2021,96,13,13.8017,51.3158,12.6725,207.6645,528.7512,16.233,91.9808,-18.955,0.10879,7.6939,24.6143232766513,18.7,417.029,8.01533
25371,2021,96,13.5,14.6096,50.1561,12.8223,219.9802,568.383,25.7437,126.414,-26.6448,0.08017,8.3008,32.5910440434771,18.7,415.748,8.30502
25372,2021,96,14,14.5186,49.7951,12.9495,165.6833,443.3262,7.8743,90.4753,-17.3218,0.098519,8.3118,23.2385009938861,18.7,418.247,8.30788
25373,2021,96,14.5,14.0946,52.1198,13.0624,194.1821,505.40595,5.9598,97.8423,-17.9776,0.098482,7.7122,23.7473903603222,18.7,416.326,8.46256
25374,2021,96,15,14.3199,50.9136,13.1645,199.4792,526.398,7.222,106.007,-20.4171,0.07612,8.0228,26.2689933047564,18.7,415.372,8.35986
25375,2021,96,15.5,14.3884,51.4269,13.2587,177.3906,472.88235,3.2577,86.6419,-16.5659,0.1006,7.9742,22.4447997489189,18.7,414.384,8.55645
25376,2021,96,16,14.4061,51.9552,13.3493,141.279,386.65065,-0.80415,78.1667,-12.7925,0.092456,7.8965,18.6804595467075,18.7,414.338,8.62592
25377,2021,96,16.5,14.2583,54.9502,13.4293,112.7103,318.15945,-2.8136,68.2425,-9.102,0.15657,7.3337,14.9404397894497,18.6,409.365,9.14843
25378,2021,96,17,13.8304,59.5261,13.497,75.0915,226.44315,-9.2444,66.7505,-8.3238,0.21709,6.4083,14.0146132440459,18.7,406.976,9.65499
25379,2021,96,17.5,13.3893,61.3888,13.551,28.9396,113.65335,-16.8084,50.0754,0.28278,0.18166,5.9402,5.25748164165657,18.7,411.155,9.66634
25380,2021,96,18,12.9521,63.1964,13.5785,11.4998,75.2535,-15.1474,33.6258,1.8634,0.19041,5.5025,3.52948242958382,18.7,411.451,9.62647
25381,2021,96,18.5,12.6415,63.9523,13.5874,-1.078,43.45665,-9.2111,17.6805,2.5696,0.12748,5.2809,2.72028295168245,18.7,414.63,9.52423
25382,2021,96,19,12.3272,64.9176,13.5746,-10.9632,19.92675,-11.4126,15.5697,5.6909,0.10301,5.0344,-0.504256118983823,18.7,419.216,9.43641
25383,2021,96,19.5,12.0362,65.8445,13.5519,-21.356,3.06585,-7.7089,7.8857,3.5457,0.097279,4.8082,1.54629910401595,18.7,420.89,9.4019
25384,2021,96,20,11.7064,67.3985,13.5142,-24.1139,0.9891,-7.3631,5.8108,3.4235,0.079519,4.4905,0.240732337378229,18.8,424.366,9.38504
25385,2021,96,20.5,11.5167,70.4355,13.4694,-27.5767,0.989295,-8.5344,7.8531,5.2381,0.08632,4.0214,-1.29931752141838,18.6,426.874,9.65018
25386,2021,96,21,11.1054,74.0722,13.4114,-31.4306,0.972825,-4.969,2.7287,2.8335,0.079887,3.4318,-0.669144125078081,18.6,439.006,9.83291
25387,2021,96,21.5,10.8225,78.1453,13.3447,-28.8477,0.61008,-1.652,1.324,4.031,0.036947,2.8387,-1.16089956464235,18.7,443.313,10.0108
25388,2021,96,22,10.8342,80.4441,13.271,-29.2996,0.95643,-6.1538,4.3509,7.9585,0.042722,2.5421,-0.79457729917197,18.8,443.874,10.1483
25389,2021,96,22.5,10.8204,83.6373,13.1971,-25.3242,0.98949,-5.4371,2.1019,3.6439,0.054669,2.125,-1.57699741571254,18.7,446.059,10.2712
25390,2021,96,23,10.4659,86.4393,13.1252,-14.9885,0.973035,-4.3264,2.1175,8.3784,0.048206,1.72,-1.50374871827382,18.8,456.467,10.276
25391,2021,96,23.5,10.3877,89.1464,13.0572,-12.784,0.98952,-0.28919,0.18028,-0.12285,0.038684,1.3694,-1.49390877365658,18.7,478.942,10.538
25392,2021,97,0,10.3338,90.475,13.0021,-12.1366,0.87411,1.1611,-0.48762,-2.1885,0.03444,1.1975,-1.46642209554549,18.7,479.364,10.4618
25393,2021,97,0.5,10.5872,89.211,12.9538,-12.9658,0.95655,-2.2361,2.7786,5.5577,0.033983,1.3795,-1.42625921231479,18.7,465.478,10.4001
25394,2021,97,1,10.8105,86.101,12.9124,-14.4628,0.98949,-5.6806,3.728,5.0332,0.08059,1.8039,-0.0579636545159374,18.6,457.154,10.1261
25395,2021,97,1.5,10.0557,89.3883,12.8755,-16.4047,0.956505,-3.5259,1.8054,4.3792,0.049704,1.3095,-1.80575972405523,18.7,480.421,10.5269
25396,2021,97,2,9.7665,92.9169,12.8434,-15.4467,0.923535,-2.7828,1.6659,3.9306,0.026735,0.85724,-1.38718867522286,18.7,475.589,10.4325
25397,2021,97,2.5,9.7387,93.1825,12.8093,-14.0025,0.95652,-0.89047,0.60613,0.90685,0.058982,0.82355,-1.34313072355771,18.7,497.693,10.4821
25398,2021,97,3,9.7408,93.5381,12.7812,-13.561,0.98952,-0.012002,-0.098614,-0.60525,0.035584,0.78071,-1.3017384863419,18.7,485.565,10.341
25399,2021,97,3.5,9.6542,93.4121,12.749,-11.0534,0.97308,-1.8372,1.8606,8.7164,0.051058,0.79131,-1.29978864993659,18.7,505.857,10.5034
25400,2021,97,4,9.5681,94.5689,12.7215,-10.6241,0.989595,-3.5699,2.8435,6.1738,0.041446,0.64859,-1.28856101657759,18.7,507.706,10.5548
25401,2021,97,4.5,9.4468,95.6096,12.6907,-14.5118,0.97308,-6.5807,4.276,10.504,0.055636,0.52004,-1.4580086666459,18.7,509.869,10.5459
25402,2021,97,5,9.2824,96.4008,12.6637,-11.3791,0.973065,-2.1488,0.52768,2.2535,0.031835,0.42162,-1.41951931479275,18.7,521.731,10.5659
25403,2021,97,5.5,9.3861,96.9489,12.6395,-5.8865,0.989595,-0.48681,0.81342,2.3491,0.031339,0.35993,-1.30420704499461,18.7,513.809,10.5979
25404,2021,97,6,9.4014,97.2402,12.6122,-10.0086,0.989535,-3.8148,3.4448,4.9268,0.060695,0.3259,-1.35389790658183,18.7,518.947,10.6699
25405,2021,97,6.5,9.2977,97.6954,12.5901,-16.6586,1.38531,-1.2325,0.59008,0.96871,0.056128,0.27025,-1.65880543932873,18.7,522.312,10.5938
25406,2021,97,7,9.2002,98.5773,12.5709,-11.7604,13.9524,-5.7561,0.88321,1.2551,0.046405,0.16574,-1.42398411817154,18.7,532.3,10.6485
25407,2021,97,7.5,9.4145,99.5103,12.5484,4.0965,48.52125,-0.35611,1.4522,0.28794,0.050923,0.057883,-0.391086699342101,18.7,523.292,10.6836
25408,2021,97,8,9.9136,99.2926,12.53,15.0616,75.8289,-3.9469,6.9351,1.6227,0.082442,0.086459,2.83944224490292,18.7,515.589,10.9519
25409,2021,97,8.5,10.4452,97.1612,12.5188,47.7267,156.16635,1.9258,15.8873,-4.1764,0.069526,0.35956,8.80899058135884,18.9,507.075,11.1197
25410,2021,97,9,10.9118,95.209,12.5226,77.359,229.8225,9.1179,29.8737,-11.4001,0.087412,0.62601,16.1851203683436,18.7,503.387,11.2568
25411,2021,97,9.5,11.7464,92.7059,12.5501,108.3322,303.7476,15.1547,39.1018,-21.5125,0.094562,1.0073,26.5744823202528,18.7,482.154,11.3999
25412,2021,97,10,12.6644,84.8943,12.5919,140.5512,376.389,14.5028,60.5368,-19.2102,0.13393,2.2163,24.585238728438,18.7,456.251,11.0977
25413,2021,97,10.5,13.7732,77.671,12.6552,203.7015,524.9112,25.8816,95.7167,-29.8538,0.11074,3.5223,35.6182783681656,18.7,444.721,11.0789
25414,2021,97,11,14.8125,74.3398,12.7405,207.3713,545.87625,22.7516,87.8873,-24.9757,0.11895,4.3297,31.1168083591274,18.7,442.737,11.3932
25415,2021,97,11.5,15.2704,73.4168,12.8497,209.7469,554.7525,24.2677,100.932,-27.5028,0.12742,4.6197,33.8149562449475,18.7,442.75,11.6009
25416,2021,97,12,15.8408,73.5562,12.9753,222.6139,588.88995,21.0243,94.4853,-24.784,0.093375,4.7667,31.3114823105214,18.7,443.482,12.1401
25417,2021,97,12.5,15.473,73.3594,13.1145,93.9851,293.9229,1.9328,50.5925,-7.5703,0.092994,4.6903,13.9633836072761,18.7,443.445,11.811
25418,2021,97,13,15.4261,77.0162,13.2492,71.089,238.1436,0.41076,40.9786,-10.5311,0.12299,4.0343,16.9097748182485,18.7,451.357,12.5266
25419,2021,97,13.5,15.0762,79.4381,13.3552,79.9274,258.56505,-0.70602,33.3272,-7.331,0.087523,3.5289,13.5831635329417,18.7,451.084,12.5086
25420,2021,97,14,15.5967,76.5396,13.4451,68.7202,238.69875,5.5457,46.1689,-6.4296,0.13512,4.1633,12.8777693900388,18.7,447.848,12.5029
25421,2021,97,14.5,15.6729,76.9299,13.5223,99.5803,307.5861,-6.3258,252.3,32.6563,0.090726,4.1141,-26.1766611357464,18.7,505.826,17.835
25422,2021,97,15,15.9345,77.7685,13.5916,137.2937,378.465,4.2509,218.596,7.0818,0.12281,4.0315,-0.500903213558962,18.7,667.176,25.6847
25423,2021,97,15.5,15.789,79.534,13.6663,116.7835,338.4123,15.8634,17.8133,-65.6687,0.13698,3.6769,72.1978918940297,18.7,458.665,13.4914
25424,2021,97,16,15.6933,77.6134,13.7466,63.8069,222.828,2.1686,31.8026,-6.7631,0.065379,3.9974,13.2593549311731,18.7,429.462,12.3568
25425,2021,97,16.5,15.7647,78.1971,13.8251,69.7575,233.32575,2.2048,30.9519,-7.6733,0.068565,3.911,14.1993630157446,18.7,425.776,12.6202
25426,2021,97,17,15.9555,78.1479,13.8889,55.0267,195.0036,2.2395,27.2698,-7.1384,0.066037,3.968,13.7394606473205,18.7,427.143,12.729
25427,2021,97,17.5,15.9362,77.7963,13.9472,46.8959,175.5966,-1.6397,25.9134,-5.1905,0.085258,4.0269,11.7872903522941,18.8,434.697,12.7047
25428,2021,97,18,15.8519,77.2793,13.9977,42.077,169.48095,-2.6614,19.2029,-2.6594,0.051188,4.0985,9.22738906286323,18.7,435.988,12.4848
25429,2021,97,18.5,15.9674,74.6922,14.0418,21.4127,150.78255,-1.8674,16.7336,-2.9683,0.039104,4.599,9.5829784189263,18.7,433.426,12.1103
25430,2021,97,19,15.5801,76.2193,14.0851,-34.3819,56.79705,2.9268,-1.4033,-1.3164,0.035068,4.2156,2.19508706946779,18.7,441.756,12.2464
25431,2021,97,19.5,14.0512,83.5705,14.1041,-37.815,6.73935,0.089854,-0.65006,-2.9002,0.03023,2.6389,0.408156408106271,18.8,464.917,12.4521
25432,2021,97,20,12.9867,89.2954,14.0961,-26.724,0.92295,0.19186,0.39457,1.3032,0.027067,1.6041,0.233349270079032,18.7,470.706,12.4539
25433,2021,97,20.5,12.7142,92.6545,14.0501,-14.5152,0.84069,-1.3595,-0.36177,6.2657,0.033236,1.0812,0.63021240805105,18.8,466.792,12.4902
25434,2021,97,21,12.82,93.1663,13.9956,-18.6861,0.93978,2.829,0.65321,-3.9943,0.053747,1.0129,1.74297354609908,18.7,467.586,12.4824
25435,2021,97,21.5,12.4913,94.0556,13.9396,-27.7959,0.82443,-7.9869,-3.7427,18.9433,0.026635,0.86228,0.176126758985784,18.7,477.11,12.3425
25436,2021,97,22,12.2494,95.3368,13.883,-51.027,0.676035,0.32766,-0.29699,-1.0149,0.029508,0.66575,-1.33667415847903,18.7,473.33,12.147
25437,2021,97,22.5,11.6191,95.9806,13.817,-55.5436,-0.016488,-0.64466,-0.68738,-0.40619,0.027946,0.55045,-0.985523938812712,18.8,486.075,11.4981
25438,2021,97,23,11.0448,98.6099,13.7328,-57.0808,-0.197865,-13.2948,-7.3468,8.6039,0.070346,0.18324,-1.64766247476505,18.7,472.25,11.2883
25439,2021,97,23.5,11.0396,99.1982,13.6348,-57.5607,-0.131931,-12.0943,-7.464,4.405,0.081144,0.10566,-1.64715921305572,18.8,459.74,11.3037
25440,2021,98,0,10.5259,99.2886,13.5371,-60.0537,-0.032985,-34.3962,-30.1005,9.0113,0.26328,0.090595,-4.28579107570228,18.7,464.208,10.9439
25441,2021,98,0.5,9.7721,99.8328,13.4469,-52.328,0.032985,-1.1578,-29.0589,-1.7084,0.032301,0.020247,-1.78148590845734,18.7,458.91,8.08273
25442,2021,98,1,9.7059,99.8506,13.3474,-44.0619,-0.791745,3.5139,NA,10.8796,0.033272,0.018005,-1.93669506249061,18.7,390.822,0.737024
25443,2021,98,1.5,9.1989,99.9888,13.2372,-37.9911,-4.05825,-0.69616,NA,28.3756,0.049037,0.0013,-1.28641822199752,18.8,475.904,-1.35213
25444,2021,98,2,8.6986,99.9931,13.1192,-38.3733,-2.27685,-22.2582,NA,11.8218,0.11962,0.00077699,-7.66415096086436,18.7,546.849,-0.920529
25445,2021,98,2.5,8.5184,99.9925,13.0008,-36.8787,0,-19.5328,-5.6181,5.4554,0.1264,0.00082873,-1.35068018643985,18.7,595.549,1.01315
25446,2021,98,3,8.097,99.9938,12.9016,-34.1647,0,-14.6676,-6.4093,4.4828,0.11622,0.00067343,-0.503164000612495,18.7,611.087,1.76704
25447,2021,98,3.5,7.7262,99.9904,12.8215,-34.4716,0,-21.2065,-2.5889,7.1371,0.14531,0.0010086,-3.26573190469701,18.7,602.306,1.29225
25448,2021,98,4,7.61,99.9918,12.7527,-32.8037,0,-15.2866,-5.2831,4.4643,0.10474,0.00085321,-0.625288637902398,18.7,583.983,0.546988
25449,2021,98,4.5,7.5002,99.9938,12.6876,-30.3166,0,-0.75726,-1.4962,1.6504,0.082066,0.0006403,1.99410907824042,18.7,577.666,0.424412
25450,2021,98,5,7.2971,99.9909,12.6182,-28.7444,-0.0989985,-5.7572,10.7454,6.5884,0.060994,0.0009354,-0.135135669825726,18.7,589.534,1.37683
25451,2021,98,5.5,6.5663,99.9906,12.5272,-27.3619,-0.148497,-4.1962,-3.983,-2.1246,0.057443,0.00091095,1.60131171920069,18.7,611.859,1.87278
25452,2021,98,6,6.3045,99.9885,12.4215,-26.7779,0,-6.4854,2.057,5.0998,0.064974,0.0011001,3.16241290490028,18.7,609.226,2.57428
25453,2021,98,6.5,6.0607,99.9887,12.3156,-21.3952,1.79865,-2.8723,1.0873,4.1348,0.040233,0.0010601,-7.14808920103544,18.7,626.823,2.77837
25454,2021,98,7,6.1188,99.9944,12.217,-5.7484,23.139,-4.921,-1.0608,2.6367,0.03997,0.00053218,-10.179978203871,18.8,620.977,2.91642
25455,2021,98,7.5,6.6396,99.9945,12.1227,24.8987,85.3245,-2.087,-4.826,-4.0847,0.063538,0.00053408,7.65573285560538,18.7,608.367,2.27125
25456,2021,98,8,7.9171,99.9916,12.0365,79.1653,204.00945,-0.78051,-5.9119,-8.3619,0.097204,0.00089907,12.3059061361923,18.7,556.173,1.83016
25457,2021,98,8.5,8.3729,99.9938,11.99,137.5625,342.68205,16.7008,44.7068,-22.2982,0.10752,0.0006862,26.3811377352895,18.8,495.043,8.42391
25458,2021,98,9,10.7551,99.9967,11.9819,177.2424,497.20815,35.6966,59.3125,-28.5148,0.071808,0.00043059,33.3547194423164,18.7,459.678,10.9696
25459,2021,98,9.5,11.2901,99.9956,12.0141,207.6886,544.50465,20.2388,122.058,-23.9664,0.14288,0.00058554,28.9867708591701,18.7,448.542,10.486
25460,2021,98,10,12.1346,93.5653,12.0826,271.6576,644.00595,32.4108,138.557,-33.1159,0.1633,0.91174,38.4263516323371,18.7,437.772,10.5535
25461,2021,98,10.5,13.3955,78.5915,12.1904,404.4292,1032.8265,59.7746,169.893,-44.027,0.21794,3.295,49.7837546501586,18.7,426.969,10.6278
25462,2021,98,11,14.19,74.5236,12.3351,476.4965,1215.36825,87.4412,239.828,-57.1941,0.27024,4.129,63.2417194014608,18.7,429.484,10.7947
25463,2021,98,11.5,15.045,72.2706,12.534,507.9671,1309.00365,80.9525,201.007,-46.455,0.24234,4.7495,52.8227944053655,18.7,424.833,11.0344
25464,2021,98,12,15.714,70.1594,12.7737,503.0799,1308.732,76.5062,200.62,-46.3667,0.2464,5.3355,52.9908742899747,18.7,430.594,11.1911
25465,2021,98,12.5,16.4337,68.8369,13.0266,508.2452,1349.70885,86.7184,228.2,-54.037,0.22172,5.834,60.9418598468418,18.7,434.512,11.6446
25466,2021,98,13,16.7737,67.2695,13.3179,547.7301,1441.9896,93.4819,235.193,-45.7437,0.13046,6.2614,52.7846497432566,18.7,435.607,11.655
25467,2021,98,13.5,17.4127,65.5664,13.635,555.8714,1483.8627,95.7162,256.178,-48.6279,0.17475,6.8594,55.9249785144456,18.7,434.26,11.8169
25468,2021,98,14,17.6649,63.332,13.9531,522.6287,1398.4461,81.3999,237.551,-44.6516,0.20538,7.4217,52.0528802243723,18.7,431.876,11.8954
25469,2021,98,14.5,18.2532,57.8461,14.245,434.0151,1188.18735,62.4486,225.554,-46.0934,0.15072,8.8538,53.7357895652769,18.7,428.41,11.8576
25470,2021,98,15,18.513,55.6065,14.5207,357.528,971.59005,42.0958,197.599,-36.7266,0.17477,9.4773,44.478470923839,18.7,424.156,11.7709
25471,2021,98,15.5,18.9878,54.007,14.747,235.2927,664.73745,40.9183,185.109,-35.493,0.24288,10.1147,43.4438173846593,18.6,422.413,11.9062
25472,2021,98,16,18.34,55.3269,14.9286,151.0697,422.34105,-4.2101,100.43,-11.2198,0.10656,9.4342,18.9079585926185,18.7,427.47,11.5976
25473,2021,98,16.5,17.9026,56.2592,15.0643,142.1376,389.62905,-10.0769,88.6408,-12.7633,0.20772,8.9868,20.2771761598136,18.7,429.117,11.569
25474,2021,98,17,17.5144,56.4167,15.1623,89.3229,265.29945,-22.517,92.5352,-7.6564,0.20327,8.738,15.0173200769737,18.7,431.803,11.2609
25475,2021,98,17.5,17.3018,55.9194,15.2218,60.667,200.55255,-12.9078,44.3218,-2.9482,0.14858,8.7198,10.2274294579391,18.7,431.054,11.045
25476,2021,98,18,17.1518,55.816,15.2578,30.5947,130.1418,-7.1024,26.6592,-1.3413,0.13243,8.6576,8.56399290201058,18.7,433.009,10.9339
25477,2021,98,18.5,16.9045,55.8511,15.2697,5.9204,72.29475,-7.3753,15.162,1.0563,0.075981,8.5162,4.36991121127608,18.8,437.876,10.7583
25478,2021,98,19,16.4972,58.0463,15.2627,-12.2225,27.7404,-5.4765,10.3898,2.8037,0.088406,7.8859,0.843895208882489,18.8,444.322,10.9445
25479,2021,98,19.5,16.0239,59.2672,15.2376,-17.766,3.2787,-6.5686,5.0613,5.1999,0.06665,7.4288,4.30309288484556,18.7,447.348,10.774
25480,2021,98,20,15.7434,61.1458,15.1914,-18.7621,0.988665,-5.0842,12.1781,18.1401,0.041746,6.9602,4.19770007817939,18.8,457.64,10.9395
25481,2021,98,20.5,15.4162,63.3252,15.1302,-22.9635,0.9723,-15.1653,14.4028,16.0908,0.078633,6.4334,4.07514158173544,18.7,461.361,11.0907
25482,2021,98,21,14.9034,67.028,15.0655,-31.9031,0.922995,-2.2963,1.4569,5.5131,0.049817,5.5961,1.23255521964339,18.8,466.983,11.2836
25483,2021,98,21.5,14.4611,70.0067,14.9897,-31.3502,0.807675,-8.9359,2.248,7.6334,0.055009,4.9472,1.62049740214854,18.8,468.909,11.4697
25484,2021,98,22,14.0965,72.1955,14.9041,-27.4524,0.6099,-3.9868,3.5237,4.2088,0.092143,4.4791,1.86459491003919,18.7,470.567,11.4495
25485,2021,98,22.5,14.0154,72.008,14.8219,-26.9439,0.890265,-5.5597,3.6519,4.5104,0.042584,4.4856,0.536773059234581,18.7,461.332,11.3279
25486,2021,98,23,13.8324,72.2328,14.7429,-42.982,0.37923,-1.5183,0.61679,0.91153,0.042473,4.397,0.264840903441785,18.7,464.641,11.2375
25487,2021,98,23.5,12.599,79.7161,14.6572,-42.6586,0.13191,-1.5203,0.57841,-0.05203,0.041344,2.9632,-1.40970223657547,18.7,497.651,11.2673
25488,2021,99,0,11.8085,88.918,14.554,-30.1152,0.065955,-6.0423,-1.3108,14.194,0.051716,1.5368,0.0312535273579728,18.7,503.043,11.2511
25489,2021,99,0.5,11.6483,90.9499,14.4452,-25.5609,0.0989385,-1.255,-0.73518,6.3762,0.033806,1.2418,0.238880636910766,18.7,499.4,11.3245
25490,2021,99,1,11.3514,91.6435,14.344,-23.4906,0.016491,-9.0661,-2.8854,15.2742,0.086302,1.1243,1.66380240567178,18.7,511.58,11.299
25491,2021,99,1.5,11.2879,93.0849,14.2455,-24.0845,0.11544,-17.6827,20.0119,15.6021,0.11361,0.92644,-10.5094416876886,18.7,482.704,10.7923
25492,2021,99,2,11.7301,83.5006,14.158,-21.6711,0.0494745,-25.1277,24.7847,8.0656,0.12646,2.2762,-2.8187881003574,18.8,459.764,10.0175
25493,2021,99,2.5,11.8834,78.5901,14.0851,-24.91,0.230865,-32.2206,29.9486,8.0605,0.15791,2.9837,-2.75816228639355,18.7,453.415,9.77236
25494,2021,99,3,11.7588,74.9629,14.0224,-35.5241,0.131916,-31.1748,31.2503,7.2543,0.15178,3.4606,-1.99279772794084,18.6,445.561,9.20943
25495,2021,99,3.5,11.254,73.6641,13.9665,-46.6392,0.13191,-26.5663,15.702,5.8065,0.12042,3.5204,-0.716295629951174,18.7,443.578,8.78998
25496,2021,99,4,10.9892,72.6176,13.9092,-42.3185,0,-20.8059,13.2061,6.6903,0.102,3.5964,-1.68786147588037,18.7,443.238,8.51642
25497,2021,99,4.5,10.6871,70.9793,13.8458,-40.7209,0,-20.8674,11.8355,4.3775,0.11801,3.7356,0.525409237324435,18.7,439.699,8.08672
25498,2021,99,5,10.9794,64.8512,13.7723,-36.2315,0,-20.0368,17.4598,5.663,0.10029,4.6134,-0.659368978974771,18.7,436.897,7.48404
25499,2021,99,5.5,10.9171,58.7797,13.6938,-31.149,0,-20.3634,20.7719,6.84,0.096098,5.3879,-1.85524360339202,18.7,438.702,7.09364
25500,2021,99,6,10.9919,53.4387,13.6071,-35.5239,0.016494,-26.4954,23.4934,5.9704,0.1109,6.1164,-0.958112095912385,18.7,434.562,6.721
